Name,Artists,Release,Label,Track,Track Artists,Artist Genres,Time,Key,Major/Minor,Danceability,Instrumental,Spoken Word,Loudness DB,BPM
"Southeastern","Jason Isbell",2013-06-11,"Southeastern Records","Cover Me Up","Jason Isbell",alternative country;folk;indie folk;new americana;roots rock;stomp and holler,4:53,D#/Eb,Major,43%,Non-instrumental,Non-spoken,-15.944,129.661,
"Southeastern","Jason Isbell",2013-06-11,"Southeastern Records","Stockholm","Jason Isbell",alternative country;folk;indie folk;new americana;roots rock;stomp and holler,2:51,A,Major,40%,Non-instrumental,Non-spoken,-10.636,97.107,
"Southeastern","Jason Isbell",2013-06-11,"Southeastern Records","Traveling Alone","Jason Isbell",alternative country;folk;indie folk;new americana;roots rock;stomp and holler,4:29,D,Major,57%,Non-instrumental,Non-spoken,-11.599,127.886,
"Southeastern","Jason Isbell",2013-06-11,"Southeastern Records","Elephant","Jason Isbell",alternative country;folk;indie folk;new americana;roots rock;stomp and holler,3:39,A,Minor,53%,Non-instrumental,Non-spoken,-14.164,122.994,
"Southeastern","Jason Isbell",2013-06-11,"Southeastern Records","Flying over Water","Jason Isbell",alternative country;folk;indie folk;new americana;roots rock;stomp and holler,4:00,A,Major,32%,Non-instrumental,Non-spoken,-9.631,78.646,
"Southeastern","Jason Isbell",2013-06-11,"Southeastern Records","Different Days","Jason Isbell",alternative country;folk;indie folk;new americana;roots rock;stomp and holler,3:36,G,Major,52%,Non-instrumental,Non-spoken,-15.476,82.517,
"Southeastern","Jason Isbell",2013-06-11,"Southeastern Records","Live Oak","Jason Isbell",alternative country;folk;indie folk;new americana;roots rock;stomp and holler,3:37,E,Major,37%,Non-instrumental,Non-spoken,-14.907,176.068,
"Southeastern","Jason Isbell",2013-06-11,"Southeastern Records","Songs That She Sang in the Shower","Jason Isbell",alternative country;folk;indie folk;new americana;roots rock;stomp and holler,3:58,D,Major,35%,Non-instrumental,Non-spoken,-13.468,178.012,
"Southeastern","Jason Isbell",2013-06-11,"Southeastern Records","New South Wales","Jason Isbell",alternative country;folk;indie folk;new americana;roots rock;stomp and holler,3:55,E,Major,57%,Non-instrumental,Non-spoken,-14.568,166.298,
"Southeastern","Jason Isbell",2013-06-11,"Southeastern Records","Super 8","Jason Isbell",alternative country;folk;indie folk;new americana;roots rock;stomp and holler,3:27,G,Major,56%,Non-instrumental,Non-spoken,-9.141,124.466,
"Southeastern","Jason Isbell",2013-06-11,"Southeastern Records","Yvette","Jason Isbell",alternative country;folk;indie folk;new americana;roots rock;stomp and holler,4:30,C#/Db,Minor,53%,Non-instrumental,Non-spoken,-16.411,130.035,
"Southeastern","Jason Isbell",2013-06-11,"Southeastern Records","Relatively Easy","Jason Isbell",alternative country;folk;indie folk;new americana;roots rock;stomp and holler,4:45,F#/Gb,Major,41%,Non-instrumental,Non-spoken,-12.945,87.939,
"Golden Hour","Kacey Musgraves",2018-03-30,"MCA Nashville","Slow Burn","Kacey Musgraves",contemporary country;country dawn;pop;texas country,4:06,D,Major,56%,Non-instrumental,Non-spoken,-9.105,147.613,
"Golden Hour","Kacey Musgraves",2018-03-30,"MCA Nashville","Lonely Weekend","Kacey Musgraves",contemporary country;country dawn;pop;texas country,3:46,D#/Eb,Major,70%,Non-instrumental,Non-spoken,-5.926,111.977,
"Golden Hour","Kacey Musgraves",2018-03-30,"MCA Nashville","Butterflies","Kacey Musgraves",contemporary country;country dawn;pop;texas country,3:39,E,Minor,69%,Non-instrumental,Non-spoken,-6.137,141.97,
"Golden Hour","Kacey Musgraves",2018-03-30,"MCA Nashville","Oh, What A World","Kacey Musgraves",contemporary country;country dawn;pop;texas country,4:01,E,Major,51%,Non-instrumental,Non-spoken,-7.229,90.966,
"Golden Hour","Kacey Musgraves",2018-03-30,"MCA Nashville","Mother","Kacey Musgraves",contemporary country;country dawn;pop;texas country,1:18,A,Major,56%,Non-instrumental,Non-spoken,-14.173,55.513,
"Golden Hour","Kacey Musgraves",2018-03-30,"MCA Nashville","Love Is A Wild Thing","Kacey Musgraves",contemporary country;country dawn;pop;texas country,4:16,A#/Bb,Major,63%,Non-instrumental,Non-spoken,-7.52,121.973,
"Golden Hour","Kacey Musgraves",2018-03-30,"MCA Nashville","Space Cowboy","Kacey Musgraves",contemporary country;country dawn;pop;texas country,3:36,C#/Db,Major,45%,Non-instrumental,Non-spoken,-7.36,116.521,
"Golden Hour","Kacey Musgraves",2018-03-30,"MCA Nashville","Happy & Sad","Kacey Musgraves",contemporary country;country dawn;pop;texas country,4:03,A#/Bb,Major,65%,Non-instrumental,Non-spoken,-5.246,90,
"Golden Hour","Kacey Musgraves",2018-03-30,"MCA Nashville","Velvet Elvis","Kacey Musgraves",contemporary country;country dawn;pop;texas country,2:34,C#/Db,Major,68%,Non-instrumental,Non-spoken,-5.241,89.988,
"Golden Hour","Kacey Musgraves",2018-03-30,"MCA Nashville","Wonder Woman","Kacey Musgraves",contemporary country;country dawn;pop;texas country,4:00,B,Major,67%,Non-instrumental,Non-spoken,-5.675,104.995,
"Golden Hour","Kacey Musgraves",2018-03-30,"MCA Nashville","High Horse","Kacey Musgraves",contemporary country;country dawn;pop;texas country,3:33,B,Minor,73%,Non-instrumental,Non-spoken,-5.254,120.057,
"Golden Hour","Kacey Musgraves",2018-03-30,"MCA Nashville","Golden Hour","Kacey Musgraves",contemporary country;country dawn;pop;texas country,3:18,F#/Gb,Minor,62%,Non-instrumental,Non-spoken,-6.372,88.969,
"Golden Hour","Kacey Musgraves",2018-03-30,"MCA Nashville","Rainbow","Kacey Musgraves",contemporary country;country dawn;pop;texas country,3:34,D#/Eb,Major,59%,Non-instrumental,Non-spoken,-7.697,130.367,
"Last Splash","The Breeders",1993-08-30,"4AD","New Year","The Breeders",alternative pop;alternative rock;art rock;boston rock;dance rock;dayton indie;dream pop;lilith;lo-fi;post-punk;rock,1:56,E,Major,21%,Instrumental,Non-spoken,-10.467,146.849,
"Last Splash","The Breeders",1993-08-30,"4AD","Cannonball","The Breeders",alternative pop;alternative rock;art rock;boston rock;dance rock;dayton indie;dream pop;lilith;lo-fi;post-punk;rock,3:33,D#/Eb,Major,51%,Instrumental,Non-spoken,-9.76,112.508,
"Last Splash","The Breeders",1993-08-30,"4AD","Invisible Man","The Breeders",alternative pop;alternative rock;art rock;boston rock;dance rock;dayton indie;dream pop;lilith;lo-fi;post-punk;rock,2:48,F#/Gb,Major,43%,Non-instrumental,Non-spoken,-11.46,104.79,
"Last Splash","The Breeders",1993-08-30,"4AD","No Aloha","The Breeders",alternative pop;alternative rock;art rock;boston rock;dance rock;dayton indie;dream pop;lilith;lo-fi;post-punk;rock,2:07,A#/Bb,Major,31%,Non-instrumental,Non-spoken,-9.165,124.28,
"Last Splash","The Breeders",1993-08-30,"4AD","Roi","The Breeders",alternative pop;alternative rock;art rock;boston rock;dance rock;dayton indie;dream pop;lilith;lo-fi;post-punk;rock,4:11,D,Major,39%,Instrumental,Non-spoken,-13.305,92.597,
"Last Splash","The Breeders",1993-08-30,"4AD","Do You Love Me Now?","The Breeders",alternative pop;alternative rock;art rock;boston rock;dance rock;dayton indie;dream pop;lilith;lo-fi;post-punk;rock,3:01,D,Major,47%,Non-instrumental,Non-spoken,-11.578,134.613,
"Last Splash","The Breeders",1993-08-30,"4AD","Flipside","The Breeders",alternative pop;alternative rock;art rock;boston rock;dance rock;dayton indie;dream pop;lilith;lo-fi;post-punk;rock,1:59,F#/Gb,Major,10%,Instrumental,Non-spoken,-7.232,164.773,
"Last Splash","The Breeders",1993-08-30,"4AD","I Just Wanna Get Along","The Breeders",alternative pop;alternative rock;art rock;boston rock;dance rock;dayton indie;dream pop;lilith;lo-fi;post-punk;rock,1:44,G#/Ab,Major,48%,Non-instrumental,Non-spoken,-10.102,145.565,
"Last Splash","The Breeders",1993-08-30,"4AD","Mad Lucas","The Breeders",alternative pop;alternative rock;art rock;boston rock;dance rock;dayton indie;dream pop;lilith;lo-fi;post-punk;rock,4:36,D,Major,26%,Instrumental,Non-spoken,-19.192,90.527,
"Last Splash","The Breeders",1993-08-30,"4AD","Divine Hammer","The Breeders",alternative pop;alternative rock;art rock;boston rock;dance rock;dayton indie;dream pop;lilith;lo-fi;post-punk;rock,2:41,D#/Eb,Major,35%,Instrumental,Non-spoken,-13.642,143.116,
"Last Splash","The Breeders",1993-08-30,"4AD","S.O.S.","The Breeders",alternative pop;alternative rock;art rock;boston rock;dance rock;dayton indie;dream pop;lilith;lo-fi;post-punk;rock,1:31,E,Minor,30%,Instrumental,Non-spoken,-11.735,143.733,
"Last Splash","The Breeders",1993-08-30,"4AD","Hag","The Breeders",alternative pop;alternative rock;art rock;boston rock;dance rock;dayton indie;dream pop;lilith;lo-fi;post-punk;rock,2:55,B,Major,42%,Instrumental,Non-spoken,-13.413,96.477,
"Last Splash","The Breeders",1993-08-30,"4AD","Saints","The Breeders",alternative pop;alternative rock;art rock;boston rock;dance rock;dayton indie;dream pop;lilith;lo-fi;post-punk;rock,2:32,B,Major,49%,Non-instrumental,Non-spoken,-11.987,114.73,
"Last Splash","The Breeders",1993-08-30,"4AD","Drivin' on 9","The Breeders",alternative pop;alternative rock;art rock;boston rock;dance rock;dayton indie;dream pop;lilith;lo-fi;post-punk;rock,3:22,G,Major,64%,Instrumental,Non-spoken,-13.652,120.8,
"Last Splash","The Breeders",1993-08-30,"4AD","Roi (reprise)","The Breeders",alternative pop;alternative rock;art rock;boston rock;dance rock;dayton indie;dream pop;lilith;lo-fi;post-punk;rock,0:42,A,Major,41%,Instrumental,Non-spoken,-13.221,93.058,
"Nonagon Infinity","King Gizzard & The Lizard Wizard",2016-04-29,"ATO Records","Robot Stop","King Gizzard & The Lizard Wizard",australian indie;australian psych;double drumming;neo-psychedelic,5:22,A,Major,47%,Non-instrumental,Non-spoken,-5.301,97.92,
"Nonagon Infinity","King Gizzard & The Lizard Wizard",2016-04-29,"ATO Records","Big Fig Wasp","King Gizzard & The Lizard Wizard",australian indie;australian psych;double drumming;neo-psychedelic,4:54,B,Minor,42%,Instrumental,Non-spoken,-5.442,96.283,
"Nonagon Infinity","King Gizzard & The Lizard Wizard",2016-04-29,"ATO Records","Gamma Knife","King Gizzard & The Lizard Wizard",australian indie;australian psych;double drumming;neo-psychedelic,4:21,D,Major,32%,Instrumental,Non-spoken,-5.321,103.989,
"Nonagon Infinity","King Gizzard & The Lizard Wizard",2016-04-29,"ATO Records","People-Vultures","King Gizzard & The Lizard Wizard",australian indie;australian psych;double drumming;neo-psychedelic,4:45,D,Major,30%,Instrumental,Non-spoken,-4.681,104.802,
"Nonagon Infinity","King Gizzard & The Lizard Wizard",2016-04-29,"ATO Records","Mr. Beat","King Gizzard & The Lizard Wizard",australian indie;australian psych;double drumming;neo-psychedelic,4:56,A,Major,61%,Instrumental,Non-spoken,-6.146,127.188,
"Nonagon Infinity","King Gizzard & The Lizard Wizard",2016-04-29,"ATO Records","Evil Death Roll","King Gizzard & The Lizard Wizard",australian indie;australian psych;double drumming;neo-psychedelic,7:14,D,Major,28%,Instrumental,Non-spoken,-5.028,99.965,
"Nonagon Infinity","King Gizzard & The Lizard Wizard",2016-04-29,"ATO Records","Invisible Face","King Gizzard & The Lizard Wizard",australian indie;australian psych;double drumming;neo-psychedelic,3:01,A,Minor,41%,Instrumental,Non-spoken,-6.39,110.807,
"Nonagon Infinity","King Gizzard & The Lizard Wizard",2016-04-29,"ATO Records","Wah Wah","King Gizzard & The Lizard Wizard",australian indie;australian psych;double drumming;neo-psychedelic,2:54,E,Major,21%,Non-instrumental,Non-spoken,-5.241,173.014,
"Nonagon Infinity","King Gizzard & The Lizard Wizard",2016-04-29,"ATO Records","Road Train","King Gizzard & The Lizard Wizard",australian indie;australian psych;double drumming;neo-psychedelic,4:18,A,Major,60%,Instrumental,Non-spoken,-6.803,131.891,
"Aquemini","Outkast",1998-09-29,"Arista/LaFace Records","Hold On, Be Strong","Outkast",atl hip hop;dirty south rap;hip hop;rap;southern hip hop,1:12,B,Minor,39%,Instrumental,Non-spoken,-16.709,140.875,
"Aquemini","Outkast",1998-09-29,"Arista/LaFace Records","Return of the "G"","Outkast",atl hip hop;dirty south rap;hip hop;rap;southern hip hop,4:49,D,Major,48%,Non-instrumental,Non-spoken,-7.269,73.427,
"Aquemini","Outkast",1998-09-29,"Arista/LaFace Records","Rosa Parks","Outkast",atl hip hop;dirty south rap;hip hop;rap;southern hip hop,5:24,F#/Gb,Minor,80%,Non-instrumental,Non-spoken,-7.198,103.89,
"Aquemini","Outkast",1998-09-29,"Arista/LaFace Records","Skew It on the Bar-B (feat. Raekwon)","Outkast;Raekwon",atl hip hop;dirty south rap;hip hop;rap;southern hip hop;alternative hip hop;east coast hip hop;gangster rap;hardcore hip hop,3:15,D,Major,94%,Non-instrumental,Non-spoken,-4.801,107.647,
"Aquemini","Outkast",1998-09-29,"Arista/LaFace Records","Aquemini","Outkast",atl hip hop;dirty south rap;hip hop;rap;southern hip hop,5:19,C#/Db,Minor,71%,Non-instrumental,Non-spoken,-5.711,89.197,
"Aquemini","Outkast",1998-09-29,"Arista/LaFace Records","Synthesizer (feat. George Clinton)","Outkast;George Clinton",atl hip hop;dirty south rap;hip hop;rap;southern hip hop;funk;p funk;soul,5:11,C,Minor,63%,Non-instrumental,Non-spoken,-6.645,189.649,
"Aquemini","Outkast",1998-09-29,"Arista/LaFace Records","Slump","Outkast",atl hip hop;dirty south rap;hip hop;rap;southern hip hop,5:08,C#/Db,Major,74%,Non-instrumental,Non-spoken,-4.769,92.904,
"Aquemini","Outkast",1998-09-29,"Arista/LaFace Records","West Savannah","Outkast",atl hip hop;dirty south rap;hip hop;rap;southern hip hop,4:06,C,Major,69%,Non-instrumental,Non-spoken,-6.565,84.942,
"Aquemini","Outkast",1998-09-29,"Arista/LaFace Records","Da Art of Storytellin' (Pt. 1)","Outkast",atl hip hop;dirty south rap;hip hop;rap;southern hip hop,3:42,D,Major,75%,Non-instrumental,Non-spoken,-5.833,103.773,
"Aquemini","Outkast",1998-09-29,"Arista/LaFace Records","Da Art of Storytellin' (Pt. 2)","Outkast",atl hip hop;dirty south rap;hip hop;rap;southern hip hop,2:52,A#/Bb,Minor,72%,Non-instrumental,Non-spoken,-5.235,92.843,
"Aquemini","Outkast",1998-09-29,"Arista/LaFace Records","Mamacita","Outkast",atl hip hop;dirty south rap;hip hop;rap;southern hip hop,5:52,C#/Db,Major,50%,Non-instrumental,Non-spoken,-6.479,167.863,
"Aquemini","Outkast",1998-09-29,"Arista/LaFace Records","SpottieOttieDopaliscious","Outkast",atl hip hop;dirty south rap;hip hop;rap;southern hip hop,7:06,C#/Db,Major,83%,Non-instrumental,Non-spoken,-6.571,124.751,
"Aquemini","Outkast",1998-09-29,"Arista/LaFace Records","Y'All Scared (feat. T-Mo, Big Gipp & Khujo)","Outkast;TMO;Big Gipp;Khujo",atl hip hop;dirty south rap;hip hop;rap;southern hip hop,4:50,D,Major,64%,Non-instrumental,Non-spoken,-6.37,87.275,
"Aquemini","Outkast",1998-09-29,"Arista/LaFace Records","Nathaniel","Outkast",atl hip hop;dirty south rap;hip hop;rap;southern hip hop,1:10,F,Major,65%,Instrumental,Spoken,-15.31,101.221,
"Aquemini","Outkast",1998-09-29,"Arista/LaFace Records","Liberation (with Cee-Lo)","Outkast;CeeLo Green",atl hip hop;dirty south rap;hip hop;rap;southern hip hop,8:46,B,Major,66%,Non-instrumental,Non-spoken,-9.615,157.596,
"Aquemini","Outkast",1998-09-29,"Arista/LaFace Records","Chonkyfire","Outkast",atl hip hop;dirty south rap;hip hop;rap;southern hip hop,6:11,G#/Ab,Major,60%,Non-instrumental,Non-spoken,-8.817,90.966,
"Who Told You To Think??!!?!?!?!","Milo",2017-08-11,"Ruby Yacht / The Order Label","Poet (Black Bean)","Milo",alternative hip hop;milwaukee hip hop,2:48,C#/Db,Major,47%,Non-instrumental,Non-spoken,-10.813,89.525,
"Who Told You To Think??!!?!?!?!","Milo",2017-08-11,"Ruby Yacht / The Order Label","Landscaping","Milo;E L U C I D",alternative hip hop;milwaukee hip hop;afrofuturism;experimental hip hop,3:12,C#/Db,Major,66%,Non-instrumental,Non-spoken,-5.844,140.372,
"Who Told You To Think??!!?!?!?!","Milo",2017-08-11,"Ruby Yacht / The Order Label","Call + Form (Picture)","Milo",alternative hip hop;milwaukee hip hop,3:49,C#/Db,Major,68%,Non-instrumental,Non-spoken,-8.22,139.198,
"Who Told You To Think??!!?!?!?!","Milo",2017-08-11,"Ruby Yacht / The Order Label","Magician (Suture)","Milo",alternative hip hop;milwaukee hip hop,2:17,B,Minor,52%,Non-instrumental,Non-spoken,-8.317,91.261,
"Who Told You To Think??!!?!?!?!","Milo",2017-08-11,"Ruby Yacht / The Order Label","The Young Man Has A Point (Nurture)","Milo;YOUNGMAN",alternative hip hop;milwaukee hip hop,1:28,E,Minor,64%,Non-instrumental,Non-spoken,-9.338,130.846,
"Who Told You To Think??!!?!?!?!","Milo",2017-08-11,"Ruby Yacht / The Order Label","Pablum // CELESKINGIII","Milo",alternative hip hop;milwaukee hip hop,2:17,D#/Eb,Minor,50%,Non-instrumental,Non-spoken,-8.683,89.969,
"Who Told You To Think??!!?!?!?!","Milo",2017-08-11,"Ruby Yacht / The Order Label","Note to Mrs","Milo",alternative hip hop;milwaukee hip hop,1:49,D,Major,57%,Non-instrumental,Non-spoken,-12.143,118.168,
"Who Told You To Think??!!?!?!?!","Milo",2017-08-11,"Ruby Yacht / The Order Label","Paging Mr. Bill Nunn","Milo",alternative hip hop;milwaukee hip hop,2:47,B,Major,72%,Non-instrumental,Non-spoken,-11.904,95.024,
"Who Told You To Think??!!?!?!?!","Milo",2017-08-11,"Ruby Yacht / The Order Label","Sorcerer","Milo",alternative hip hop;milwaukee hip hop,2:36,G#/Ab,Major,72%,Non-instrumental,Non-spoken,-9.221,125.949,
"Who Told You To Think??!!?!?!?!","Milo",2017-08-11,"Ruby Yacht / The Order Label","Take Advantage of the Naysayer","Milo",alternative hip hop;milwaukee hip hop,2:55,G,Major,58%,Non-instrumental,Non-spoken,-10.636,92.642,
"Who Told You To Think??!!?!?!?!","Milo",2017-08-11,"Ruby Yacht / The Order Label","IDK","Milo",alternative hip hop;milwaukee hip hop,1:19,F,Major,58%,Non-instrumental,Spoken,-4.583,81.062,
"Who Told You To Think??!!?!?!?!","Milo",2017-08-11,"Ruby Yacht / The Order Label","Yet Another","Milo;Lorde Fredd33;Signor Benedick the Moor;YCP Beno",alternative hip hop;milwaukee hip hop;cali rap,3:56,D#/Eb,Minor,47%,Non-instrumental,Non-spoken,-5.429,159.823,
"Who Told You To Think??!!?!?!?!","Milo",2017-08-11,"Ruby Yacht / The Order Label","Ornette's Swan Song","Milo;Self Jupiter",alternative hip hop;milwaukee hip hop,2:28,G,Major,70%,Non-instrumental,Non-spoken,-6.242,91.346,
"Who Told You To Think??!!?!?!?!","Milo",2017-08-11,"Ruby Yacht / The Order Label","Embroidering Machine","Milo",alternative hip hop;milwaukee hip hop,4:17,C#/Db,Major,60%,Non-instrumental,Non-spoken,-10.425,128.85,
"Who Told You To Think??!!?!?!?!","Milo",2017-08-11,"Ruby Yacht / The Order Label","Rapper","Milo;Busdriver",alternative hip hop;milwaukee hip hop;abstract hip hop,4:09,G#/Ab,Minor,53%,Non-instrumental,Non-spoken,-6.276,78.855,
"Third","Portishead",2008-01-01,"Universal-Island Records Ltd.","Silence","Portishead",chamber psych;electronica;laboratorio;trip hop,4:59,B,Major,42%,Non-instrumental,Non-spoken,-7.453,127.528,
"Third","Portishead",2008-01-01,"Universal-Island Records Ltd.","Hunter","Portishead",chamber psych;electronica;laboratorio;trip hop,3:57,A#/Bb,Minor,53%,Non-instrumental,Non-spoken,-9.563,134.179,
"Third","Portishead",2008-01-01,"Universal-Island Records Ltd.","Nylon Smile","Portishead",chamber psych;electronica;laboratorio;trip hop,3:16,G,Major,70%,Non-instrumental,Non-spoken,-9.953,127.909,
"Third","Portishead",2008-01-01,"Universal-Island Records Ltd.","The Rip","Portishead",chamber psych;electronica;laboratorio;trip hop,4:30,A,Minor,48%,Non-instrumental,Non-spoken,-9.414,74.982,
"Third","Portishead",2008-01-01,"Universal-Island Records Ltd.","Plastic","Portishead",chamber psych;electronica;laboratorio;trip hop,3:27,D,Major,36%,Non-instrumental,Non-spoken,-8.145,153.656,
"Third","Portishead",2008-01-01,"Universal-Island Records Ltd.","We Carry On","Portishead",chamber psych;electronica;laboratorio;trip hop,6:27,D#/Eb,Major,57%,Instrumental,Non-spoken,-5.234,126.996,
"Third","Portishead",2008-01-01,"Universal-Island Records Ltd.","Deep Water","Portishead",chamber psych;electronica;laboratorio;trip hop,1:30,F#/Gb,Major,71%,Non-instrumental,Non-spoken,-16.567,91.311,
"Third","Portishead",2008-01-01,"Universal-Island Records Ltd.","Machine Gun","Portishead",chamber psych;electronica;laboratorio;trip hop,4:43,B,Major,57%,Non-instrumental,Non-spoken,-6.116,105.12,
"Third","Portishead",2008-01-01,"Universal-Island Records Ltd.","Small","Portishead",chamber psych;electronica;laboratorio;trip hop,6:45,C,Major,29%,Non-instrumental,Non-spoken,-7.333,136.557,
"Third","Portishead",2008-01-01,"Universal-Island Records Ltd.","Magic Doors","Portishead",chamber psych;electronica;laboratorio;trip hop,3:31,D,Minor,60%,Instrumental,Non-spoken,-6.105,100.184,
"Third","Portishead",2008-01-01,"Universal-Island Records Ltd.","Threads","Portishead",chamber psych;electronica;laboratorio;trip hop,5:47,A,Major,29%,Non-instrumental,Non-spoken,-7.658,150.55,
"Tiger And The Duke","The Sound Of Animals Fighting",2007-01-01,"Equal Vision Records","Overture","The Sound Of Animals Fighting",dreamo;progressive post-hardcore;screamo,3:26,A,Major,52%,Instrumental,Non-spoken,-10.102,116.062,
"Tiger And The Duke","The Sound Of Animals Fighting",2007-01-01,"Equal Vision Records","Act I: Chasing Suns","The Sound Of Animals Fighting",dreamo;progressive post-hardcore;screamo,5:10,E,Minor,12%,Non-instrumental,Non-spoken,-2.865,179.045,
"Tiger And The Duke","The Sound Of Animals Fighting",2007-01-01,"Equal Vision Records","Interlude","The Sound Of Animals Fighting",dreamo;progressive post-hardcore;screamo,2:22,A,Minor,49%,Non-instrumental,Non-spoken,-10.534,129.94,
"Tiger And The Duke","The Sound Of Animals Fighting",2007-01-01,"Equal Vision Records","Act II: All Is Ash Or The Light Shining Through It","The Sound Of Animals Fighting",dreamo;progressive post-hardcore;screamo,4:21,A,Major,47%,Non-instrumental,Non-spoken,-4.243,94.212,
"Tiger And The Duke","The Sound Of Animals Fighting",2007-01-01,"Equal Vision Records","Interlude","The Sound Of Animals Fighting",dreamo;progressive post-hardcore;screamo,3:12,B,Minor,48%,Instrumental,Non-spoken,-10.431,72.587,
"Tiger And The Duke","The Sound Of Animals Fighting",2007-01-01,"Equal Vision Records","Act III: Modulate Back To The Tonic","The Sound Of Animals Fighting",dreamo;progressive post-hardcore;screamo,4:50,B,Minor,36%,Non-instrumental,Non-spoken,-3.478,115.457,
"Tiger And The Duke","The Sound Of Animals Fighting",2007-01-01,"Equal Vision Records","Interlude","The Sound Of Animals Fighting",dreamo;progressive post-hardcore;screamo,2:26,G#/Ab,Major,28%,Instrumental,Non-spoken,-12.61,173.539,
"Tiger And The Duke","The Sound Of Animals Fighting",2007-01-01,"Equal Vision Records","Act IV: You Don't Need a Witness","The Sound Of Animals Fighting",dreamo;progressive post-hardcore;screamo,4:45,A,Major,38%,Non-instrumental,Non-spoken,-4.65,95.855,
"Dust Bowl Ballads","Woody Guthrie",1998-01-01,"RCA Camden","The Great Dust Storm (Dust Storm Disaster)","Woody Guthrie",american folk revival;appalachian folk;folk;old-time;singer-songwriter;traditional blues;traditional folk,3:19,E,Major,63%,Non-instrumental,Non-spoken,-14.329,106.085,
"Dust Bowl Ballads","Woody Guthrie",1998-01-01,"RCA Camden","I Ain't Got No Home In This World Anymore","Woody Guthrie",american folk revival;appalachian folk;folk;old-time;singer-songwriter;traditional blues;traditional folk,2:43,G,Major,59%,Non-instrumental,Non-spoken,-11.811,120.18,
"Dust Bowl Ballads","Woody Guthrie",1998-01-01,"RCA Camden","Talkin' Dust Bowl Blues","Woody Guthrie",american folk revival;appalachian folk;folk;old-time;singer-songwriter;traditional blues;traditional folk,2:41,A,Major,60%,Non-instrumental,Non-spoken,-13.463,115.754,
"Dust Bowl Ballads","Woody Guthrie",1998-01-01,"RCA Camden","Vigilante Man","Woody Guthrie",american folk revival;appalachian folk;folk;old-time;singer-songwriter;traditional blues;traditional folk,3:22,D,Major,59%,Non-instrumental,Non-spoken,-11.745,100.505,
"Dust Bowl Ballads","Woody Guthrie",1998-01-01,"RCA Camden","Dust Cain't Kill Me","Woody Guthrie",american folk revival;appalachian folk;folk;old-time;singer-songwriter;traditional blues;traditional folk,2:54,A,Major,54%,Non-instrumental,Non-spoken,-14.334,118.228,
"Dust Bowl Ballads","Woody Guthrie",1998-01-01,"RCA Camden","Dust Pneumonia Blues","Woody Guthrie",american folk revival;appalachian folk;folk;old-time;singer-songwriter;traditional blues;traditional folk,2:39,C#/Db,Major,61%,Non-instrumental,Non-spoken,-12.682,98.494,
"Dust Bowl Ballads","Woody Guthrie",1998-01-01,"RCA Camden","Pretty Boy Floyd","Woody Guthrie",american folk revival;appalachian folk;folk;old-time;singer-songwriter;traditional blues;traditional folk,3:08,F#/Gb,Major,49%,Non-instrumental,Non-spoken,-15.241,204.383,
"Dust Bowl Ballads","Woody Guthrie",1998-01-01,"RCA Camden","Blowin' Down This Road (I Ain't Going to Be Treated This Way)","Woody Guthrie",american folk revival;appalachian folk;folk;old-time;singer-songwriter;traditional blues;traditional folk,2:59,D,Major,71%,Non-instrumental,Non-spoken,-13.058,125.714,
"Dust Bowl Ballads","Woody Guthrie",1998-01-01,"RCA Camden","Tom Joad, Pt. 1","Woody Guthrie",american folk revival;appalachian folk;folk;old-time;singer-songwriter;traditional blues;traditional folk,3:24,D,Major,65%,Non-instrumental,Non-spoken,-12.847,123.902,
"Dust Bowl Ballads","Woody Guthrie",1998-01-01,"RCA Camden","Tom Joad, Pt. 2","Woody Guthrie",american folk revival;appalachian folk;folk;old-time;singer-songwriter;traditional blues;traditional folk,3:27,G,Major,79%,Non-instrumental,Non-spoken,-13.909,125.114,
"Dust Bowl Ballads","Woody Guthrie",1998-01-01,"RCA Camden","Dust Bowl Refugee","Woody Guthrie",american folk revival;appalachian folk;folk;old-time;singer-songwriter;traditional blues;traditional folk,3:05,A,Major,59%,Non-instrumental,Non-spoken,-12.574,110.126,
"Dust Bowl Ballads","Woody Guthrie",1998-01-01,"RCA Camden","Do Re Mi","Woody Guthrie",american folk revival;appalachian folk;folk;old-time;singer-songwriter;traditional blues;traditional folk,2:33,E,Major,72%,Non-instrumental,Non-spoken,-15.924,121.996,
"Dust Bowl Ballads","Woody Guthrie",1998-01-01,"RCA Camden","Dust Bowl Blues","Woody Guthrie",american folk revival;appalachian folk;folk;old-time;singer-songwriter;traditional blues;traditional folk,3:25,A,Major,66%,Non-instrumental,Non-spoken,-14.481,96.41,
"Dust Bowl Ballads","Woody Guthrie",1998-01-01,"RCA Camden","Dusty Old Dust (So Long It's Been God to Know Yuh)","Woody Guthrie",american folk revival;appalachian folk;folk;old-time;singer-songwriter;traditional blues;traditional folk,3:04,C,Major,73%,Non-instrumental,Non-spoken,-13.662,109.33,
"Operation: Mindcrime","Queensrÿche",1988-01-01,"Capitol Records","I Remember Now - Remastered 2003","Queensrÿche",album rock;glam metal;hard rock;metal;progressive metal;rock;us power metal,1:17,F,Major,54%,Non-instrumental,Spoken,-22.383,89.434,
